,Bins Moved,Moved,Totes Moved,Totes Stacked,Litter Chuted,Litter Landfilled,Totes Chuted,Litter Binned,Totes Stacked,Num Bins,Max Bin Height
360
Q1,1,true,0,0
Q10,1,true,0,0,1,2,7,1,9,1,5
Q14,0,true,0,0,1,1,,1,6,1,6
Q24,1,true,1,1,2,,7,2,6,2,5
Q29,1,true,1,0,2,,8,1,5,
Q31,,,,

948
Q4,0,true,1,0,,1,9,1,6,1,6
Q6,0,true,2,0,1,,6,0,5,
Q13,0,true,0,0,1,4,9,1,9,4,6
Q24,0,true,3,3,1,,5,1,4,1,4
Q29,0,true,3,3,1,,6,0,,

1258
Q2,1,true,0,0,,2,,1,3,
Q6,,,,
Q15,0,true,1,0,,,,,1,
Q21,0,true,0,0,,,,,5,1,3
Q30,,,,

1425
Q2,0,true,0,0,,,,,4,
Q6,2,true,0,0,,,,,6,
Q14,0,true,0,0,,,,,5,
Q23,,,,
Q27,0,true,0,0,,,,,8,1,6

1899
Q5,0,true,0,0,,,,,4,
Q8,0,true,0,0,,,,,13,
Q13,0,true,0,0,,,,,2,
Q21,0,true,1,0,1,,,1,10,1,4
Q26,0,true,1,0,1,1,,1,6,

2522
Q3,,,,
Q9,0,true,0,2,,1,,,6,
Q14,0,true,2,2,,,,,11,3,4
Q20,2,true,8,7,,,,,,1,7
Q30,0,true,0,0

2555
Q5,0,true,1,1
Q8,0,true,1,1,,4,,,3,
Q15,,,,
Q20,0,true,2,0
Q24,,,,

2906
Q3,0,true,0,0,,2,2,,,
Q6,0,true,0,0,,,5,,3,
Q11,0,true,0,0,0,,,1,,
Q30,0,true,0,0,,,8,,4,

2927
Q4,0,true,0,0,,4,,,7,
Q10,0,true,0,0,,,,,1,
Q12,0,true,0,0,,,,,6,
Q21,1,true,1,0,1,,,1,,1,2
Q27,1,true,0,0,1,,,0,3,

2929
Q2,0,true,0,0,,,,,9,1,3
Q9,0,true,0,0,,,,,4,
Q12,0,true,0,0,,,,,2,
Q23,0,true,0,0,,,12,,10,
Q26,0,true,0,0,,,7,,4,
Q31,0,true,5,2,,,5,,,1,2

2942
Q2,0,true,0,0,,,1,,,
Q7,0,true,0,0
Q15,,,,
Q24,0,true,0,0,,,,,0,
Q30,0,true,0,0,,,3,,1,

2980
Q4,0,true,0,0
Q7,0,true,0,0,,,,,2,
Q14,0,true,0,0
Q28,0,true,0,0
Q31,0,true,0,0,,,,,1,

3049
Q5,1,true,0,0,1,,,1,1,
Q7,0,true,0,0
Q13,-1,true,-1,-1,0,0,0,,,1,0
Q20,0,true,0,0,,,,,2,
Q26,0,true,0,0,,,2,,,

3219
Q4,0,true,1,0,1,,,1,3,1,3
Q7,0,true,1,1,,2,,,4,
Q11,1,true,0,0,1,,,1,1,

3221
Q3,1,true,0,0,,,,,5,1,4
Q7,0,true,0,0,,2,4,1,4,1,4
Q11,0,true,0,1,1,,2,0,2,2,1
Q23,1,true,0,0,,,1,,1,

3237
Q3,0,true,0,0
Q8,0,true,0,0,,,,,3,
Q13,0,true,0,0,,,,,,
Q20,0,true,0,0,,,,,4,
Q23,0,true,0,0,,,,,1,1,0
Q26,0,true,0,0,,,,,4,

3393
Q1,0,true,1,0,,,6,1,,
Q8,0,true,1,0,,,4,0,2,1,1
Q12,0,true,1,0,,,,1,5,
Q24,0,true,0,0,1,,5,1,5,1,5
Q27,0,true,0,0,,1,,,6,

3574
Q3,1,true,0,0,,,,,4,2,4
Q10,0,true,0,1,,3,,,6,
Q15,0,true,0,0,,,,,2,
Q25,1,true,0,0,,,,,6,
Q27,1,true,0,0,,1,,,4,

3684
Q6,0,true,0,0,,2,,1,,1,3
Q13,0,true,0,0,2,,,,,
Q28,0,true,0,0,2,,,2,,

3781
Q1,0,true,0,0,,,5,,5,
Q2,0,true,0,0,,,,,7,
Q7,0,true,0,0,,,,,3,
Q12,0,true,1,0,,,,,3,1,2
Q20,0,true,0,0
Q29,,,,

3786
Q10,0,true,0,0
Q15,0,true,0,0,0,,2,,,
Q23,0,true,0,0,,1,,,3,
Q28,0,true,0,0,,,1,,4,

4060
Q1,,,,
Q9,1,true,0,0,,,,,3,
Q11,0,true,0,0,,,,,3,1,1
Q21,,,,

4304
Q5,0,true,0,0,,,,,4,
Q9,0,true,0,0,,,,,2,
Q23,,,,
Q27,,,,

4461
Q5,1,true,0,0,,,,,2,1,2
Q8,0,true,1,0,,,,,5,
Q11,0,true,1,0,,,,,4,1,3
Q25,0,true,0,0,,,,,2,
Q30,0,true,0,0,,,5,1,5,1,2

4469
Q4,0,true,0,0,1,,4,1,4,1,4
Q10,0,true,0,0,2,,6,2,5,2,4
Q15,0,true,0,0,2,,,2,5,1,4

4579
Q1,0,true,0,0,0,,0,,,
Q2,,,,
Q9,0,true,0,0
Q13,0,true,0,0
Q25,0,true,0,0,,,3,,2,
Q28,0,true,0,0,0,,3,,1,
Q31,,,,

4980
Q5,1,true,0,0,,3,,1,,2,1
Q9,0,true,0,1,,,,1,,1,4
Q12,1,true,0,0,1,,,1,1,
Q21,,,,

5588
Q4,0,true,0,0
Q8,,,,
Q11,1,true,0,0,2,,,2,,
Q20,0,true,0,0,,,,1,1,1,2
Q25,0,true,0,0,,2,,1,,
Q28,0,true,0,0,,,,1,2,1,2

5683
Q1,0,true,1,0,,1,,,4,
Q6,0,true,1,0,,,,,3,
Q21,0,true,1,0,,,,,2,

5748
Q3,0,true,0,0,,1,,,,
Q10,0,true,0,0,,,,,2,
Q12,0,true,0,0


